,0,1,2,3,4,5
20,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,64813.0,LATHAM NY,06/29/2017,06/29/2017
21,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/12/2017,09/01/2017
22,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/12/2017,09/01/2017
23,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/12/2017,09/01/2017
24,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/12/2017,09/01/2017
25,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,FRANKLIN LAKES NJ,03/12/2017,09/01/2017
26,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/13/2017,03/20/2017
27,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,65000.0,DALLAS TX,03/13/2017,03/20/2017
28,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,70762.0,LATHAM NY,06/30/2017,06/30/2017
29,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
30,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,86653.0,LATHAM NY,09/07/2017,09/07/2017
31,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,86653.0,LATHAM NY,09/07/2017,09/07/2017
32,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,86653.0,CHARLOTTE NC,11/29/2017,11/29/2017
33,PALVAI GLOBAL SERVICES INC,BUSINESS SYSTEMS ANALYST,86653.0,CHARLOTTE NC,09/27/2017,09/27/2017
34,PALVAI GLOBAL SERVICES INC,BUSINESS SYSTEMS ANALYST,96720.0,SANTA CLARA CA,07/05/2017,07/05/2017
35,PALVAI GLOBAL SERVICES INC,BUSINESS SYSTEMS ANALYST,96720.0,SANTA CLARA CA,07/25/2017,07/25/2017
36,PALVAI GLOBAL SERVICES INC,BUSINESS SYSTEMS ANALYST,96720.0,SANTA CLARA CA,07/27/2017,08/07/2017
37,PALVAI GLOBAL SERVICES INC,DATABASE ADMINISTRATOR,60000.0,DALLAS TX,03/14/2017,09/01/2017
38,PALVAI GLOBAL SERVICES INC,DATABASE ADMINISTRATOR,60000.0,DALLAS TX,03/14/2017,09/01/2017
39,PALVAI GLOBAL SERVICES INC,NETWORK ARCHITECT DEVELOPER,98405.0,VACAVILLE CA,08/18/2017,09/29/2017
40,"




",,,,,
41,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,PISCATAWAY NJ,03/22/2017,09/01/2017
42,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,WINDSOR CT,02/28/2017,03/01/2017
43,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,IRVING TX,02/28/2017,03/01/2017
44,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,DALLAS TX,03/12/2017,09/01/2017
45,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,DALLAS TX,03/12/2017,09/01/2017
46,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,DALLAS TX,03/12/2017,09/01/2017
47,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,DALLAS TX,03/12/2017,09/01/2017
48,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,DALLAS TX,03/12/2017,09/01/2017
49,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,65000.0,DALLAS TX,03/13/2017,03/20/2017
50,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS NJ,03/20/2017,09/01/2017
51,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
52,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
53,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
54,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
55,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
56,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
57,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
58,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
59,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/20/2017,09/01/2017
60,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,FLORHAM PARK NJ,04/25/2017,05/01/2017
61,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/10/2017,09/01/2017
62,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/10/2017,09/01/2017
63,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TN,03/10/2017,09/01/2017
64,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/10/2017,09/01/2017
65,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/10/2017,09/01/2017
66,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,FRANKLIN LAKES NJ,03/12/2017,09/01/2017
67,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/12/2017,09/01/2017
68,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/12/2017,09/01/2017
69,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/12/2017,09/01/2017
70,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,FRANKLIN LAKES NJ,03/12/2017,09/01/2017
71,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/12/2017,09/01/2017
72,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/12/2017,09/01/2017
73,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/13/2017,03/20/2017
74,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/13/2017,03/20/2017
75,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/13/2017,03/20/2017
76,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/13/2017,03/20/2017
77,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/14/2017,09/01/2017
78,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/14/2017,09/01/2017
79,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/14/2017,09/01/2017
80,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/14/2017,09/01/2017
81,"




",,,,,
82,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70221.0,DALLAS TX,03/14/2017,09/01/2017
83,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,70803.0,ALEXANDRIA VA,06/05/2017,06/05/2017
84,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
85,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
86,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
87,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
88,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
89,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
90,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
91,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,72000.0,RALEIGH NC,07/24/2017,07/24/2017
92,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,75000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
93,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,75795.0,PHOENIX AZ,03/07/2017,06/01/2017
94,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
95,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90000.0,SILVER SPRING MD,03/03/2017,06/25/2017
96,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90000.0,HOBOKEN NJ,03/04/2017,05/01/2017
97,PALVAI GLOBAL SERVICES INC,QUALITY ANALYST,70000.0,LOS ANGELES CA,12/08/2017,12/13/2017
98,PALVAI GLOBAL SERVICES INC,QUALITY ANALYST,88317.0,FORT LAUDERDALE FL,10/10/2017,12/13/2017
99,PALVAI GLOBAL SERVICES INC,SENIOR BUSINESS ANALYST IMPLEMENTATION CONSULTANT,86653.0,SOUTHFIELD MI,12/08/2017,01/15/2018
100,PALVAI GLOBAL SERVICES INC,SENIOR BUSINESS SYSTEMS ANALYST,86653.0,CHARLOTTE NC,10/17/2017,10/24/2017
101,PALVAI GLOBAL SERVICES INC,SENIOR COGNOS DEVELOPER,93000.0,NORTH CHARLESTON SC,10/18/2017,11/01/2017
102,PALVAI GLOBAL SERVICES INC,SENIOR ORACLE FINANCIALS CONSULTANT,90813.0,RALEIGH NC,03/24/2017,04/03/2017
103,PALVAI GLOBAL SERVICES INC,SENIOR QA ANALYST,90000.0,SILVER SPRING MD,02/28/2017,06/25/2017
104,PALVAI GLOBAL SERVICES INC,SOFTARE ENGINEER ANALYST,92768.0,OVERLAND PARK KS,12/08/2017,02/01/2018
105,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,69701.0,FRANKLIN LAKES NJ,09/12/2017,09/18/2017
106,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,70221.0,PISCATAWAY NJ,03/22/2017,09/01/2017
107,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,72000.0,MOUNTAIN LAKES NJ,03/27/2017,09/01/2017
108,PALVAI GLOBAL SERVICES INC,SYSTEM ANALYST,65000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
109,PALVAI GLOBAL SERVICES INC,SYSTEM ANALYST,65000.0,DALLAS TX,03/12/2017,09/01/2017
110,PALVAI GLOBAL SERVICES INC,SYSTEM ANALYST,72000.0,MOUNTAIN LAKES NJ,03/11/2017,09/01/2017
111,PALVAI GLOBAL SERVICES INC,SYSTEMS ENGINEER,70000.0,AUBURN HILLS MI,12/01/2017,12/11/2017
112,PALVAI GLOBAL SERVICES INC,TECHNICAL PROJECT MANAGER,90813.0,DALLAS TX,03/17/2017,03/20/2017
113,PALVAI GLOBAL SERVICES INC,TECHNICAL PROJECT MANAGER,90813.0,IRVING TX,06/09/2017,06/12/2017
114,PALVAI GLOBAL SERVICES INC,VERFICATION ENGINEER,65000.0,TARRYTOWN NY,06/09/2017,08/01/2017
0,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,83595.0,DEERFIELD IL,05/08/2018,05/08/2018
1,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
2,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
3,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
4,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
5,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
6,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
7,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
8,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
9,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
10,"

",,,,,
11,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
12,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
13,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,DALLAS TX,03/28/2018,09/01/2018
14,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,DALLAS TX,03/28/2018,09/01/2018
15,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,COLUMBIA SC,03/28/2018,09/01/2018
16,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,COLUMBIA SC,03/28/2018,09/01/2018
17,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,92768.0,JERSEY CITY NJ,01/10/2018,01/10/2018
18,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,109325.0,FREMONT CA,05/21/2018,05/21/2018
19,PALVAI GLOBAL SERVICES INC,BUSINESS INTELLIGENCE ANALYST,88317.0,TUCSON AZ,03/26/2018,09/01/2018
20,PALVAI GLOBAL SERVICES INC,BUSINESS INTELLIGENCE ANALYST,88317.0,TUCSON AZ,03/26/2018,09/01/2018
21,PALVAI GLOBAL SERVICES INC,DATA WAREHOUSING SPECIALIST,88317.0,TUCSON AZ,03/26/2018,09/01/2018
22,PALVAI GLOBAL SERVICES INC,DATA WAREHOUSING SPECIALIST,88317.0,TUCSON AZ,03/26/2018,09/01/2018
23,PALVAI GLOBAL SERVICES INC,DATABASE DEVELOPER,92768.0,TUCSON AZ,03/23/2018,09/01/2018
24,PALVAI GLOBAL SERVICES INC,DATABASE DEVELOPER,92768.0,TUCSON AZ,03/23/2018,09/01/2018
25,PALVAI GLOBAL SERVICES INC,NETWORK ARCHITECT,72000.0,ELK GROVE VILLAGE IL,02/21/2018,04/26/2018
26,PALVAI GLOBAL SERVICES INC,NETWORK ARCHITECT,92768.0,MOUNT PROSPECT IL,04/07/2018,04/26/2018
27,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALST,97323.0,EDISON NJ,12/20/2018,12/20/2018
28,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,60000.0,BLOOMINGTON IL,07/17/2018,08/18/2018
29,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,63835.0,BLOOMINGTON IL,07/18/2018,08/18/2018
30,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,77022.0,EDISON NJ,11/21/2018,11/21/2018
31,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90938.0,PISCATAWAY NJ,08/09/2018,10/02/2018
32,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,80000.0,BLOOMINGTON IL,09/17/2018,09/17/2018
33,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,PISCATAWAY NJ,03/23/2018,09/01/2018
34,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,CHARLOTTE NC,04/16/2018,04/16/2018
35,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,COLUMBIA SC,03/28/2018,09/01/2018
36,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
37,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,DALLAS TX,03/28/2018,09/01/2018
38,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,MEMPHIS TN,03/28/2018,09/01/2018
39,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,YONKERS NY,02/16/2018,02/19/2018
40,"




",,,,,
41,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
42,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
43,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
44,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
45,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,NEW BRUNSWICK NJ,03/27/2018,03/27/2018
46,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
47,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,RESTON VA,04/18/2018,04/18/2018
48,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,LOWELL MA,06/12/2018,06/20/2018
49,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,FAIRFIELD NJ,03/20/2018,09/01/2018
50,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,FAIRFIELD NJ,03/20/2018,09/01/2018
51,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
52,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
53,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,FAIRFIELD NJ,03/20/2018,09/01/2018
54,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/21/2018,09/01/2018
55,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
56,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,CHICAGO IL,03/27/2018,03/27/2018
57,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
58,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,96366.0,BROOKLYN NY,09/17/2018,09/24/2018
59,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,109325.0,FOSTER CITY CA,05/06/2018,05/21/2018
60,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,114026.0,FRANKLIN LAKES NJ,03/12/2018,08/29/2018
61,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,114026.0,NEW YORK NY,05/08/2018,05/14/2018
62,PALVAI GLOBAL SERVICES INC,SENIOR BUSINESS ANALYST,84885.0,DETROIT MI,08/18/2018,08/20/2018
63,PALVAI GLOBAL SERVICES INC,SENIOR BUSINESS SYSTEMS ANALYST,93642.0,CHARLOTTE NC,08/18/2018,11/19/2018
64,PALVAI GLOBAL SERVICES INC,SENIOR SOFTWARE ENGINEER,90000.0,SAN DIEGO CA,08/14/2018,12/10/2018
65,PALVAI GLOBAL SERVICES INC,SENIOR SOFTWARE ENGINEER,92768.0,COLUMBIA SC,03/28/2018,09/01/2018
66,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,70138.0,MECHANICSBURG PA,05/14/2018,05/14/2018
67,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,87090.0,FREDERICK MD,11/08/2018,11/21/2018
68,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,92768.0,TUCSON AZ,03/17/2018,09/01/2018
69,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,92768.0,TUCSON AZ,03/17/2018,09/01/2018
70,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,92768.0,TUCSON AZ,03/17/2018,09/01/2018
71,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,92768.0,TUCSON AZ,03/16/2018,09/01/2018
72,PALVAI GLOBAL SERVICES INC,SOFTWARE QUALITY ASSURANCE ENGINEER,88317.0,TUCSON AZ,03/26/2018,09/01/2018
73,PALVAI GLOBAL SERVICES INC,SOFTWARE QUALITY ASSURANCE ENGINEER,88317.0,TUCSON AZ,03/26/2018,09/01/2018
74,PALVAI GLOBAL SERVICES INC,SOFTWARE QUALITY ASSURANCE ENGINEER,88317.0,TUCSON AZ,03/26/2018,09/01/2018
75,PALVAI GLOBAL SERVICES INC,SOFTWARE QUALITY ASSURANCE ENGINEER,88317.0,TUCSON AZ,03/26/2018,09/01/2018
76,PALVAI GLOBAL SERVICES INC,SOLUTION ARCHITECT,96366.0,PHILADELPHIA PA,09/27/2018,10/08/2018
77,PALVAI GLOBAL SERVICES INC,SR. PEGA APPLICATION DEVELOPER,120000.0,NEW YORK NY,07/18/2018,07/26/2018
0,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,96595.0,BRIDGEWATER TOWNSHIP NJ,07/17/2019,08/31/2019
1,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,105000.0,YONKERS NY,07/19/2019,08/31/2019
2,PALVAI GLOBAL SERVICES INC,APPLICATION DEVELOPER,119122.0,PLEASANTON CA,07/17/2019,07/22/2019
3,PALVAI GLOBAL SERVICES INC,BUSINESS ANALYST,80000.0,FORT MILL SC,08/16/2019,08/23/2019
4,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,81224.0,BLOOMINGTON IL,11/21/2019,12/31/2019
5,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90000.0,STERLING VA,06/02/2019,06/03/2019
6,PALVAI GLOBAL SERVICES INC,QUALITY ANALYST,79934.0,NORFOLK VA,07/23/2019,07/30/2019
7,PALVAI GLOBAL SERVICES INC,SAP BUSINESS ANALYST,75608.0,BATON ROUGE LA,12/26/2019,12/26/2019
8,PALVAI GLOBAL SERVICES INC,SAP BUSINESS ANALYST,76502.0,BATON ROUGE LA,12/26/2019,12/26/2019
9,PALVAI GLOBAL SERVICES INC,SAP BUSINESS ANALYST,92373.0,BATON ROUGE LA,12/26/2019,12/26/2019
10,"

",,,,,
11,PALVAI GLOBAL SERVICES INC,SENIOR	BUSINESS ANALYST IMPLEMENTATION CONSULTANT,72238.0,DETROIT MI,07/16/2019,07/16/2019
12,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,85426.0,MORRISVILLE NC,03/13/2019,03/13/2019
13,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,90000.0,MORRISVILLE NC,07/23/2019,07/26/2019
14,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,99500.0,BRIDGEWATER TOWNSHIP NJ,08/02/2019,08/31/2019
15,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,103064.0,PLEASANTON CA,01/23/2019,01/23/2019
16,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,113318.0,BELLEVUE WA,01/23/2019,01/23/2019
17,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,113318.0,BELLEVUE WA,03/27/2019,04/03/2019
18,PALVAI GLOBAL SERVICES INC,SENIOR BUSINESS ANALYST CONSULTANT,114000.0,MOUNTLAKE TERRACE WA,08/22/2019,08/30/2019
19,PALVAI GLOBAL SERVICES INC,SENIOR PEGA APPLICATION DEVELOPER,125000.0,WHIPPANY NJ,04/22/2019,04/23/2019
20,PALVAI GLOBAL SERVICES INC,SENIOR SOFTWARE ENGINEER,92768.0,LOWELL MA,07/12/2019,08/31/2019
21,PALVAI GLOBAL SERVICES INC,SENIOR SOFTWARE ENGINEER,113381.0,BELLEVUE WA,10/11/2019,12/17/2019
22,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,78728.0,NORFOLK VA,01/16/2019,01/16/2019
23,PALVAI GLOBAL SERVICES INC,SR. PEGA APPLICATION DEVELOPER,125000.0,WHIPPANY NJ,04/30/2019,08/07/2019
24,PALVAI GLOBAL SERVICES INC,TECHNICAL PROJECT MANAGER,93538.0,RICHARDSON TX,05/28/2019,05/28/2019
0,PALVAI GLOBAL SERVICES INC,DOT NET WEB DEVELOPER,105000.0,PHOENIX AZ,01/23/2020,01/31/2020
1,PALVAI GLOBAL SERVICES INC,NETWORK ARCHITECT DEVELOPER,118830.0,VACAVILLE CA,08/06/2020,09/29/2020
2,PALVAI GLOBAL SERVICES INC,PROGRAMMER ANALYST,90000.0,STERLING VA,02/20/2020,06/25/2020
3,PALVAI GLOBAL SERVICES INC,QA ANALYST,78354.0,FORT LAUDERDALE FL,09/10/2020,12/13/2020
4,PALVAI GLOBAL SERVICES INC,SENIOR APPLICATION DEVELOPER,99500.0,BRIDGEWATER TOWNSHIP NJ,05/04/2020,07/31/2020
5,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,93558.0,MASON OH,07/15/2020,07/23/2020
6,PALVAI GLOBAL SERVICES INC,SOFTWARE ENGINEER,96595.0,NEW YORK NY,05/08/2020,05/18/2020
7,PALVAI GLOBAL SERVICES INC,SR. APPLICATION DEVELOPER,95035.0,BLOOMINGTON IL,06/11/2020,09/01/2020
8,PALVAI GLOBAL SERVICES INC,SR. APPLICATION DEVELOPER,117500.0,RESTON VA,04/15/2020,09/01/2020
9,PALVAI GLOBAL SERVICES INC,SR. BUSINESS ANALYST,78811.0,DETROIT MI,09/11/2020,09/21/2020
10,"

",,,,,
11,PALVAI GLOBAL SERVICES INC,SR. PEGA APPLICATION DEVELOPER,125000.0,NEW YORK NY,01/07/2020,01/15/2020
12,PALVAI GLOBAL SERVICES INC,TECHNICAL PRODUCT MANAGER,116317.0,ATLANTA GA,11/11/2020,11/18/2020
13,PALVAI GLOBAL SERVICES INC,TECHNICAL PRODUCT MANAGER,117127.0,ATALNTA GA,11/10/2020,11/18/2020
14,PALVAI GLOBAL SERVICES INC,TECHNICAL PRODUCT MANAGER,120000.0,ATLANTA GA,02/14/2020,02/24/2020
15,PALVAI GLOBAL SERVICES INC,WEB UI DEVELOPER,104000.0,SUNNYVALE CA,01/24/2020,01/31/2020
0,PALVAI GLOBAL SERVICES INC,,60000.0,COLUMBIA SC,03/17/2016,09/01/2016
1,PALVAI GLOBAL SERVICES INC,,60000.0,COLUMBIA SC,03/17/2016,09/01/2016
2,PALVAI GLOBAL SERVICES INC,.NET ARCHITECT,89669.0,REDMOND WA,05/08/2017,05/10/2017
